SUCURSAL,STATUS_SOLICITUD,PRODUCTO,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,TIENE_CUENTA,TARGET_APROBADO,TARGET_PRODUCTO,FLAG_INGRESO_CERO,FLAG_SIN_SCORE_COMP,TIENE_TARJETAS,TIENE_LINEAS_REV,RATIO_SALDO_LINEA,RATIO_DEUDA_INGRESO,RATIO_PAGO_INGRESO,RATIO_REVOLVENTE_INGRESO,SCORE_COMBINADO,EDAD_GRUPO_ORD,SEGMENTO_ORD,ESCOLARIDAD_ORD,NIVEL_RIESGO_ORD,MESES_VENCIDOS_ORD,VIVIENDA_ORD,CLIENTE_BANCO_BIN,COMPROBANTE_INGRESOS_DECLARACION ANUAL,COMPROBANTE_INGRESOS_INVERSIONES,COMPROBANTE_INGRESOS_RECIBO DE NOMINA,COMPROBANTE_INGRESOS_SIN COMPROBANTE,TIPO_CTE_BUENO,TIPO_CTE_MALO,TIPO_CTE_REGULAR,SCORE_CLIENTE_STD,SCORE_COMPORTAMIENTO_STD,SUMA_LINEAS_REVOLVENTES_STD,SUMA_SALDOS_TARJETAS_STD,SUMA_PAGO_MIN_TARJETAS_STD,SOLICITUDES_RECHAZADAS_STD,INGRESO_INFERIDO_STD,RATIO_DEUDA_INGRESO_STD,RATIO_PAGO_INGRESO_STD,RATIO_REVOLVENTE_INGRESO_STD,EDAD_MM,CAPACIDAD_PAGO_TOTAL_MM,CAPACIDAD_TC_MM
194,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,1,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,15800,ALTO,0.0,2,96,0,16260,1080,0,34,PROPIA,LICENCIATURA,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.016826923076923076,0,2,3,2,2,3,0,0,0,1,0,0,1,0,-0.7027991982160645,-0.6985708165706226,0.1638052837462146,0.9280128813069408,0.2498236284485673,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.2571428571428571,0.0,0.1904761904761905
244,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,5,96,0,0,0,0,51,HIPOTECA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.016826923076923076,2,2,3,2,0,2,0,0,1,0,0,0,1,0,-0.7027991982160645,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7428571428571428,0.0,0.1904761904761905
236,EN_PROCESO,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,4,98,0,0,0,0,41,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.021634615384615384,1,2,2,2,0,2,0,0,1,0,0,0,1,0,-0.6702365817525275,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.1309328629166007,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.4571428571428572,0.0,0.1904761904761905
259,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,ALTO_B,NO_CLIENTE,0,ALTO,0.0,2,101,0,0,0,0,36,HIPOTECA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.028846153846153848,1,3,4,2,0,2,0,0,1,0,0,0,1,0,-0.6213926570572221,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.31428571428571417,0.0,0.1904761904761905
262,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,ALTO_A,NO_CLIENTE,0,ALTO,0.0,2,101,0,0,0,0,41,PROPIA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.028846153846153848,1,4,4,2,0,3,0,0,1,0,0,0,1,0,-0.6213926570572221,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.4571428571428572,0.0,0.1904761904761905
211,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,BAJO_B,NO_CLIENTE,0,ALTO,0.0,4,90,0,0,0,0,29,RENTA,SECUNDARIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.002403846153846154,0,0,1,2,0,1,0,0,0,1,0,0,1,0,-0.8004870476066753,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.1309328629166007,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.11428571428571421,0.0,0.1904761904761905
249,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_B,NO_CLIENTE,0,ALTO,0.0,3,92,0,0,0,0,43,RENTA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.007211538461538462,1,3,4,2,0,1,0,0,0,1,0,0,1,0,-0.7679244311431384,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5142857142857141,0.0,0.1904761904761905
264,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,1,96,0,0,0,0,28,FAMILIARES,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.016826923076923076,0,1,2,2,0,0,0,0,0,1,0,0,1,0,-0.7027991982160645,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-0.532008764771091,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.08571428571428563,0.0,0.1904761904761905
269,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_B,NO_CLIENTE,0,ALTO,0.0,3,96,0,0,0,0,49,FAMILIARES,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.016826923076923076,2,3,4,2,0,0,0,0,0,1,0,0,1,0,-0.7027991982160645,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.6857142857142856,0.0,0.1904761904761905
233,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,0,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,1,97,0,8426,0,0,51,HIPOTECA,LICENCIATURA,0,0,,1,1,1,0,0.0,0.0,0.0,0.0,0.019230769230769232,2,2,3,2,1,2,0,0,0,1,0,0,1,0,-0.686517889984296,-0.6985708165706226,-0.29941340349477835,0.3449671781009767,-0.12090730730064678,-0.532008764771091,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7428571428571428,0.0,0.1904761904761905
198,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,2,98,0,0,0,0,33,FAMILIARES,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.021634615384615384,0,1,3,2,0,0,0,0,1,0,0,0,1,0,-0.6702365817525275,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.22857142857142854,0.0,0.1904761904761905
267,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,0,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_A,NO_CLIENTE,9400,ALTO,0.0,5,99,0,6551,250,0,56,PROPIA,POSGRADO,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.02403846153846154,3,4,4,2,1,3,0,0,0,1,0,0,1,0,-0.653955273520759,-0.6985708165706226,-0.023827602224820513,0.2054202424983238,-0.03508996106240277,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.8857142857142856,0.0,0.1904761904761905
227,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,5,89,0,0,0,0,38,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,0,2,0,0,0,1,0,0,1,0,-0.8167683558384438,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.37142857142857133,0.0,0.1904761904761905
278,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,3,90,0,0,0,0,44,PROPIA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.002403846153846154,1,2,3,2,0,3,0,0,0,1,0,0,1,0,-0.8004870476066753,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5428571428571428,0.0,0.1904761904761905
241,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,5,95,0,0,0,0,45,RENTA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.014423076923076924,2,1,3,2,0,1,0,0,1,0,0,0,1,0,-0.719080506447833,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5714285714285713,0.0,0.1904761904761905
264,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_A,NO_CLIENTE,0,ALTO,0.0,5,96,0,0,0,0,56,PROPIA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.016826923076923076,3,4,4,2,0,3,0,0,0,1,0,0,1,0,-0.7027991982160645,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.8857142857142856,0.0,0.1904761904761905
272,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,2,97,0,0,0,0,36,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.019230769230769232,1,2,2,2,0,2,0,0,0,1,0,0,1,0,-0.686517889984296,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.31428571428571417,0.0,0.1904761904761905
257,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_B,NO_CLIENTE,0,ALTO,0.0,3,97,0,0,0,0,44,HIPOTECA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.019230769230769232,1,3,4,2,0,2,0,0,0,1,0,0,1,0,-0.686517889984296,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5428571428571428,0.0,0.1904761904761905
197,EN_PROCESO,PENDIENTE,RECHAZADO,MALO,0.0,1,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,44000,ALTO,0.0,3,98,0,31353,0,0,32,FAMILIARES,LICENCIATURA,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.021634615384615384,0,1,3,2,2,0,0,0,0,1,0,0,1,0,-0.6702365817525275,-0.6985708165706226,0.9905626875560881,2.0513098941340555,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.19999999999999996,0.0,0.1904761904761905
213,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,2,101,0,0,0,0,27,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.028846153846153848,0,2,2,2,0,2,0,0,0,1,0,0,1,0,-0.6213926570572221,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.05714285714285705,0.0,0.1904761904761905
207,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,4,92,0,0,0,0,26,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.007211538461538462,0,2,2,2,0,2,0,0,1,0,0,0,1,0,-0.7679244311431384,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.1309328629166007,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.02857142857142858,0.0,0.1904761904761905
211,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,2,94,0,0,0,0,60,HIPOTECA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.01201923076923077,3,2,3,2,0,2,0,0,0,1,0,0,1,0,-0.7353618146796014,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.9999999999999999,0.0,0.1904761904761905
242,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_A,NO_CLIENTE,0,ALTO,0.0,1,100,0,0,0,0,40,PROPIA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.026442307692307692,1,4,4,2,0,3,0,0,0,1,0,0,1,0,-0.6376739652889906,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-0.532008764771091,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.4285714285714285,0.0,0.1904761904761905
224,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,ALTO_B,NO_CLIENTE,0,ALTO,0.0,2,100,0,0,0,0,29,HIPOTECA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.026442307692307692,0,3,4,2,0,2,0,0,1,0,0,0,1,0,-0.6376739652889906,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.11428571428571421,0.0,0.1904761904761905
233,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_B,NO_CLIENTE,0,ALTO,0.0,0,100,0,0,0,0,41,FAMILIARES,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.026442307692307692,1,3,4,2,0,0,0,0,0,1,0,0,1,0,-0.6376739652889906,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.4571428571428572,0.0,0.1904761904761905
259,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,5,92,0,0,0,0,29,FAMILIARES,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.007211538461538462,0,1,3,2,0,0,0,0,1,0,0,0,1,0,-0.7679244311431384,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.11428571428571421,0.0,0.1904761904761905
236,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,1,0.0,0.0,0.0,INVERSIONES,BAJO_B,NO_CLIENTE,3200,ALTO,0.0,3,97,0,0,0,0,45,RENTA,SECUNDARIA,0,0,,1,1,0,1,0.0,0.0,0.0,0.0,0.019230769230769232,2,0,1,2,2,1,0,0,1,0,0,0,1,0,-0.686517889984296,-0.6985708165706226,-0.2055969605092608,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5714285714285713,0.0,0.1904761904761905
239,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,4,99,0,0,0,0,30,HIPOTECA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.02403846153846154,0,2,3,2,0,2,0,0,0,1,0,0,1,0,-0.653955273520759,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.1309328629166007,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.1428571428571428,0.0,0.1904761904761905
233,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,2,101,0,0,0,0,53,RENTA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.028846153846153848,2,1,3,2,0,1,0,0,0,1,0,0,1,0,-0.6213926570572221,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7999999999999999,0.0,0.1904761904761905
282,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,ALTO_B,NO_CLIENTE,0,ALTO,0.0,1,90,0,0,0,0,37,RENTA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.002403846153846154,1,3,4,2,0,1,0,0,1,0,0,0,1,0,-0.8004870476066753,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-0.532008764771091,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.34285714285714286,0.0,0.1904761904761905
239,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,2,93,0,0,0,0,34,FAMILIARES,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.009615384615384616,0,1,2,2,0,0,0,0,1,0,0,0,1,0,-0.7516431229113699,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.2571428571428571,0.0,0.1904761904761905
238,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,2,97,0,0,0,0,52,RENTA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.019230769230769232,2,1,2,2,0,1,0,0,1,0,0,0,1,0,-0.686517889984296,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7714285714285715,0.0,0.1904761904761905
206,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,1,0.0,0.0,0.0,INVERSIONES,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,2,99,0,23747,1370,0,37,HIPOTECA,PREPARATORIA,0,0,,1,1,1,0,0.0,0.0,0.0,0.0,0.02403846153846154,1,2,2,2,2,2,0,0,1,0,0,0,1,0,-0.653955273520759,-0.6985708165706226,-0.29941340349477835,1.485233098297374,0.3493717500849303,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.34285714285714286,0.0,0.1904761904761905
208,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,2,100,0,0,0,0,30,RENTA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.026442307692307692,0,1,3,2,0,1,0,0,0,1,0,0,1,0,-0.6376739652889906,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.1428571428571428,0.0,0.1904761904761905
235,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,ALTO_A,NO_CLIENTE,0,ALTO,0.0,4,94,0,0,0,0,58,PROPIA,POSGRADO,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.01201923076923077,3,4,4,2,0,3,0,0,0,1,0,0,1,0,-0.7353618146796014,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.1309328629166007,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.9428571428571427,0.0,0.1904761904761905
220,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,0,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,240000,ALTO,0.0,2,98,0,196309,7710,0,41,FAMILIARES,LICENCIATURA,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.021634615384615384,1,1,3,2,1,0,0,0,1,0,0,0,1,0,-0.6702365817525275,-0.6985708165706226,6.736819820419039,14.328165525745366,2.525699650686798,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.4571428571428572,0.0,0.1904761904761905
282,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,0,0.0,0.0,0.0,INVERSIONES,MEDIO_A,NO_CLIENTE,17800,ALTO,0.0,5,89,0,16686,500,0,45,PROPIA,LICENCIATURA,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,2,3,2,1,3,0,0,1,0,0,0,1,0,-0.8167683558384438,-0.6985708165706226,0.22244056061216308,0.9597179450758636,0.050727385175841216,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5714285714285713,0.0,0.1904761904761905
282,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_A,NO_CLIENTE,0,ALTO,0.0,2,95,0,0,0,0,54,HIPOTECA,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.014423076923076924,2,2,2,2,0,2,0,0,0,1,0,0,1,0,-0.719080506447833,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.8285714285714284,0.0,0.1904761904761905
228,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,1,0.0,0.0,0.0,INVERSIONES,ALTO_B,NO_CLIENTE,9899,ALTO,0.0,1,98,0,9721,580,0,42,FAMILIARES,POSGRADO,0,0,,1,1,1,1,0.0,0.0,0.0,0.0,0.021634615384615384,1,3,4,2,2,0,0,0,1,0,0,0,1,0,-0.6702365817525275,-0.6985708165706226,-0.009198100646766369,0.441347594957209,0.0781889359720793,-0.532008764771091,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.48571428571428565,0.0,0.1904761904761905
206,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,5,99,0,0,0,0,53,RENTA,LICENCIATURA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.02403846153846154,2,1,3,2,0,1,0,0,1,0,0,0,1,0,-0.653955273520759,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,1.685246738812498,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7999999999999999,0.0,0.1904761904761905
243,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,ALTO,0.0,3,99,0,0,0,0,50,FAMILIARES,PREPARATORIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.02403846153846154,2,1,2,2,0,0,0,0,0,1,0,0,1,0,-0.653955273520759,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.5766189870207035,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7142857142857143,0.0,0.1904761904761905
250,RECHAZADA,PENDIENTE,RECHAZADO,MALO,0.0,SIN_CUENTA,0.0,0.0,0.0,RECIBO DE NOMINA,BAJO_B,NO_CLIENTE,0,ALTO,0.0,2,100,0,0,0,0,29,FAMILIARES,SECUNDARIA,0,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.026442307692307692,0,0,1,2,0,0,0,0,0,1,0,0,1,0,-0.6376739652889906,-0.6985708165706226,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,0.02230511112480621,-0.49373472880797004,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.11428571428571421,0.0,0.1904761904761905
